Nom;ISIN;Type;Volume;Prix;URL
BRAIN BIOTECH AG;DE0005203947;Action;0;2.36;/fr/marche/xetra/brain-biotech-ag-DE0005203947-BNN-EUR-XETR/seance
NEWAMSTERDAM PHARMA ...;;Action;567215;15.12;/fr/marche/nasdaq-nms-global-market/newamsterdam-pharma-co-nv-NAMS-USD-XNMS/seance
ALMIRALL S.A.;ES0157097017;Action;118492;9.16;/fr/marche/bolsa-de-madrid/almirall-s-a-ES0157097017-ALM-EUR-XMAD/seance
LS TELCOM AG;DE0005754402;Action;-;4.48;/fr/marche/xetra/ls-telcom-ag-DE0005754402-LSX-EUR-XETR/seance
Ahold Delhaize N.V.;NL0011794037;Action;305;33.03;/fr/marche/xetra/ahold-delhaize-n-v-NL0011794037-AHOG-EUR-XETR/seance
AZKOYEN  S.A.;ES0112458312;Action;1299;7.160;/fr/marche/bolsa-de-madrid/azkoyen-s-a-ES0112458312-AZK-EUR-XMAD/seance
STRATEC SE;DE000STRA555;Action;8144;22.35;/fr/marche/xetra/stratec-se-DE000STRA555-SBS-EUR-XETR/seance
JOST WERKE SE;DE000JST4000;Action;10575;47.00;/fr/marche/xetra/jost-werke-se-DE000JST4000-JST-EUR-XETR/seance
CANNOVUM CANNABIS AG;DE000A37FUP2;Action;860;0.270;/fr/marche/xetra/cannovum-cannabis-ag-DE000A37FUP2-27N0-EUR-XETR/seance
Koninklijke Philips ...;NL0000009538;Action;18763;20.36;/fr/marche/xetra/koninklijke-philips-n-v-NL0000009538-PHI1-EUR-XETR/seance
PROSEGUR CASH  S.A.;ES0105229001;Action;369683;0.663;/fr/marche/bolsa-de-madrid/prosegur-cash-s-a-ES0105229001-CASH-EUR-XMAD/seance
ACCENTRO REAL ESTATE...;DE000A0KFKB3;Action;2149;0.125;/fr/marche/xetra/accentro-real-estate-ag-DE000A0KFKB3-A4Y-EUR-XETR/seance
PROMOTORA DE INFORMA...;ES0171743901;Action;139567;0.370;/fr/marche/bolsa-de-madrid/promotora-de-informaciones-s-a-ES0171743901-PRS-EUR-XMAD/seance
CENIT AG;DE0005407100;Action;2017;7.66;/fr/marche/xetra/cenit-ag-DE0005407100-CSH-EUR-XETR/seance
NABALTEC AG;DE000A0KPPR7;Action;2542;13.60;/fr/marche/xetra/nabaltec-ag-DE000A0KPPR7-NTG-EUR-XETR/seance
ISHS STEU600 TEC.ETF...;DE000A0H08Q4;Tracker;25721;68.89;/fr/marche/xetra/ishs-steu600-tec-etf-eod-DE000A0H08Q4-EXV3-EUR-XETR/seance
LIF-600 CHEMIC. EOA;LU1834983634;Tracker;331;138.24;/fr/marche/xetra/lif-600-chemic-eoa-LU1834983634-LCHM-EUR-XETR/seance
LIF-600 BANKS EOA;LU1834983477;Tracker;6125;37.125;/fr/marche/xetra/lif-600-banks-eoa-LU1834983477-LBNK-EUR-XETR/seance
DATA MODUL AG PROD.U...;DE0005498901;Action;-;22.4;/fr/marche/xetra/data-modul-ag-prod-u-v-v-e-s-DE0005498901-DAM-EUR-XETR/seance
SINO AG;DE0005765507;Action;913;86.6;/fr/marche/xetra/sino-ag-DE0005765507-XTP-EUR-XETR/seance
BNP P.E-LC 100E UEEO...;LU2194448267;Tracker;1000;11.740;/fr/marche/xetra/bnp-p-e-lc-100e-ueeoa-LU2194448267-LCDE-EUR-XETR/seance
Making Science Group...;ES0105463006;Action;1;9.15;/fr/marche/euronext-growth-paris/making-science-group-s-a-ES0105463006-ALMKS-EUR-ALXP/seance
BNPPE.-E.MO.EU.UECEO;LU1377382012;Tracker;6;169.50;/fr/marche/xetra/bnppe-e-mo-eu-ueceo-LU1377382012-MOEU-EUR-XETR/seance
MAX AUTOMATION SE;DE000A2DA588;Action;14636;5.50;/fr/marche/xetra/max-automation-se-DE000A2DA588-MXHN-EUR-XETR/seance
UNICREDIT SPA;IT0005239360;Action;21032;46.300;/fr/marche/xetra/unicredit-spa-IT0005239360-CRIN-EUR-XETR/seance
LOGWIN AG;LU1618151879;Action;35;238.0000;/fr/marche/xetra/logwin-ag-LU1618151879-TGHN-EUR-XETR/seance
Amundi Ibex 35 UCITS...;FR0010655746;Tracker;136;305.500;/fr/marche/bolsa-de-madrid/amundi-ibex-35-ucits-etf-acc-FR0010655746-AMIBX-EUR-XMAD/seance
Mazaro N.V.;BE0974404361;Action;-;2.16;/fr/marche/euronext-access-brussels/mazaro-n-v-BE0974404361-MLMAZ-EUR-MLXB/seance
ISIV-MEMUEE ETF EOD;IE00BHZPHZ28;Tracker;44070;6.831;/fr/marche/xetra/isiv-memuee-etf-eod-IE00BHZPHZ28-EMNE-EUR-XETR/seance
LIF-600 BAS.RE. EOA;LU1834983550;Tracker;1308;71.64;/fr/marche/xetra/lif-600-bas-re-eoa-LU1834983550-LBRE-EUR-XETR/seance
Norsk Hydro;NO0005052605;Action;-;3.500;/fr/marche/six-swiss-exchange/norsk-hydro-NO0005052605-NHY-CHF-XSWX/seance
HMS BERGBAU AG;DE0006061104;Action;0;30.4;/fr/marche/xetra/hms-bergbau-ag-DE0006061104-HMU-EUR-XETR/seance
DRAEGERWERK AG & CO ...;DE0005550602;Action;1206;49.4;/fr/marche/xetra/draegerwerk-ag-co-kgaa-DE0005550602-DRW8-EUR-XETR/seance
LINGOTES ESPECIALES ...;ES0158480311;Action;1120;6.35;/fr/marche/bolsa-de-madrid/lingotes-especiales-s-a-ES0158480311-LGT-EUR-XMAD/seance
EDEL SE & CO. KGAA;DE0005649503;Action;6596;4.06;/fr/marche/xetra/edel-se-co-kgaa-DE0005649503-EDL-EUR-XETR/seance
AD PEPPER MEDIA INTL...;NL0000238145;Action;2372;2.40;/fr/marche/xetra/ad-pepper-media-intl-nv-NL0000238145-APM-EUR-XETR/seance
SCHERZER & CO. AG;DE0006942808;Action;27785;2.08;/fr/marche/xetra/scherzer-co-ag-DE0006942808-PZS-EUR-XETR/seance
AIS-A.CAC 40 ESG CEO...;LU1681046931;Tracker;9152;121.64;/fr/marche/xetra/ais-a-cac-40-esg-ceoa-LU1681046931-GC40-EUR-XETR/seance
SMT SCHARF AG;DE000A3DRAE2;Action;128;6.65;/fr/marche/xetra/smt-scharf-ag-DE000A3DRAE2-S188-EUR-XETR/seance
TAKKT AG;DE0007446007;Action;12618;7.17;/fr/marche/xetra/takkt-ag-DE0007446007-TTK-EUR-XETR/seance
